X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM
-1497169.2275,3386469.0849,3345,Canarias,Las Palmas,Lanzarote,35010,Haría,http://www.ayuntamientodeharia.com,203515,Charco del Palo (Piscina),Charco del Palo, ,"La playa Charco del Palo, situada en Haría, es una piscina natural de arena de 40 metros de longitud.",40 metros,4 metros, ,Alto,Semiurbana,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-1,Sí,"Líneas 8, 9 parada lejos",Sí,No vigilado,Menos de 50 plazas,No,No,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Accesibilidad mediante semirampa-escalera. Emergencias (112).,650924,3218396,28,"13º 26' 57,813'' W","29º 05' 06,299'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"37,67 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,19 km.,Arena / Cemento,Semiurbana,No, ,-13.4493,29.085,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203515
-1505217.6267,3409252.1404,3346,Canarias,Las Palmas,La Graciosa,35024,Teguise,http://www.teguise.es,203516,Playa Baja del Ganado, , ,Situada en la isla de La Graciosa.,270 metros,15 metros, ,Bajo,Aislada,No, ,Blanca,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,En la isla de La Graciosa existe un puerto deportivo para embarcaciones menores y comerciales. Emergencias (112).,643637,3238108,28,"13º 31' 17,953'' W","29º 15' 49,403'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"62,53 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,36 km.,Arena,Montaña,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.5216,29.2637,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203516
-1501610.8752,3407606.1464,3347,Canarias,Las Palmas,La Graciosa,35024,Teguise,http://www.teguise.es,203517,Playa de los Conejos, , ,Situada en la isla de La Graciosa.,60 metros,15 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Oleaje moderado,No,Sí,Sí,detrás de la playa,No, ,No,No, ,No, ,A pie fácil,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,En la isla de La Graciosa existe un puerto deportivo para embarcaciones menores y comerciales. Emergencias (112).,646804,3236719,28,"13º 29' 21,194'' W","29º 15' 03,112'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"59,6 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,36 km.,Arena / Roca,Dunas,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.4892,29.2508,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203517
-1531711.6655,3384520.2776,3348,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,203518,Caleta del Mariscadero, , ,"La playa Caleta del Mariscadero, situada en Tinajo, es una playa compuesta de arena, roca y grava de 600 metros de longitud.",600 metros,50 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-67,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,620739,3216343,28,"13º 45' 34,733'' W","29º 04' 11,120'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"31,8 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena / Roca / Grava,Montaña,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.7596,29.0697,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203518
-1527826.6153,3386227.0604,3349,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,203519,Piedra Mansa, , ,"La playa Piedra Mansa, situada en Tinajo, es una playa compuesta de arena y roca de 300 metros de longitud.",300 metros,70 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-67,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,624120,3217864,28,"13º 43' 28,972'' W","29º 04' 59,211'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"31,8 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena / Roca,Montaña,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.7247,29.0831,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203519
-1527103.0386,3386086.943,3350,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,203520,Pico Alto, , ,"La playa Piedra Mansa, situada en Tinajo, es una playa compuesta de arena y roca de 130 metros de longitud.",130 metros,45 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-67,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,624754,3217749,28,"13º 43' 05,604'' W","29º 04' 55,465'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"31,8 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena / Roca,Montaña,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.7182,29.082,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203520
-1522561.2034,3388787.6509,3351,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,203521,Barranco del Burro,Las Betancoras, ,"La playa Barranco del Burro, situada en Tinajo, es una playa compuesta de arena,roca y bolos de 70 metros de longitud.",70 metros,10 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-67,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,628699,3220142,28,"13º 40' 38,839'' W","29º 06' 11,569'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"31,8 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena / Bolos / Roca,Montaña,No, ,-13.6774,29.1032,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203521
-1521281.0292,3389564.8445,3352,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,203522,La Santa (Pueblo), , ,"La playa La Santa (Pueblo), situada en Tinajo, es una playa compuesta de arena y roca de 130 metros de longitud.",130 metros,30 metros, ,Medio,Urbana,Sí,Completo,Oscura,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-67,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,629811,3220831,28,"13º 39' 57,395'' W","29º 06' 33,580'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"31,8 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena / Roca,Urbana,No, ,-13.6659,29.1093,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203522
-1520601.9803,3389870.6382,3353,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,203523,Los Risquetes, , ,"La playa Los Risquetes, situada en Tinajo, es una playa compuesta de arena,bolos y roca de 600 metros de longitud.",600 metros,25 metros, ,Medio,Aislada,Sí,Completo,Blanca,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-67,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,Sí,Emergencias (112).,630401,3221103,28,"13º 39' 35,332'' W","29º 06' 42,253'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"31,8 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena / Bolos / Roca,Montaña,Sí,ZEC,-13.6598,29.1117,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203523
-1530609.6026,3359987.4734,3354,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,203524,Caleta del Fuego, , ,"La playa Caleta del Fuego, situada en Yaiza, es una playa compuesta de arena, grava y bolos de 27 metros de longitud.",27 metros,15 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Barco,No,No,LZ-2,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,621928,3194990,28,"13º 44' 58,975'' W","28º 52' 36,850'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"11,80 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,28 km.,Arena / Bolos / Grava,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.7497,28.8769,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203524
-1531789.5892,3358817.9615,3355,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,203525,Barranco de las Pilas, , ,"La playa Barranco de las Pilasa, situada en Yaiza, es una playa de arena, grava y bolos de 250 metros de longitud.",250 metros,20 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Barco,No,No,LZ-2,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,620905,3193960,28,"13º 45' 37,362'' W","28º 52' 03,861'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,10 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,47 km.,Arena / Bolos / Grava,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.7603,28.8677,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203525
-1532201.4713,3358296.7993,3356,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,203526,La Colorada, , ,Playa situada entre el Barranco de las Pilas y la playa del Cohon.,50 metros,8 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Barco,No,No,LZ-2,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,620549,3193502,28,"13º 45' 50,717'' W","28º 51' 49,159'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,9 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,47 km.,Arena / Bolos / Grava,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.764,28.8636,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203526
-1532490.902,3357979.0276,3357,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,203527,El Cohon, , ,"La playa El Cohon, situada en Yaiza, es una playa de arena, grava y bolos de 35 metros de longitud.",35 metros,12 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Barco,No,No,LZ-2,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,620298,3193222,28,"13º 46' 00,05'' W","28º 51' 40,000'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"8,5 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,47 km.,Arena / Bolos / Grava,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.7666,28.8611,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203527
-1533125.4231,3357241.8267,3358,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,203528,Caleta Larga, , ,"La playa Caleta Larga, situada en Yaiza, es una playa de arena, grava y bolos de 350 metros de longitud.",350 metros,10 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Barco,No,No,LZ-2,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,619749,3192573,28,"13º 46' 20,476'' W","28º 51' 19,096'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"8,2 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,47 km.,Arena / Bolos / Grava,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.7723,28.8553,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203528
-1533392.5898,3356733.4362,3359,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,203529,El Pasito, , ,"La playa El Pasito, situada en Yaiza, es una playa de arena, grava y bolos de 200 metros de longitud.",250 metros,14 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Barco,No,No,LZ-2,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,619519,3192128,28,"13º 46' 29,051'' W","28º 51' 04,955'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,8 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,47 km.,Arena / Bolos / Grava,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.7747,28.8513,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203529
-1537834.2375,3379706.8169,3360,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,203530,Playa del Cochino, , ,Playa situada en el Parque Nacional de Timanfaya. Prohibido el acceso con vehículos,700 metros,70 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Barco,No,No,LZ-67,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,615427,3212099,28,"13º 48' 52,809'' W","29º 01' 54,927'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,20 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,35 km.,Arena / Bolos / Grava,Acantilado,Sí,Parque Nacional Espacios Naturales Protegidos / ZEC / ZEPA,-13.8146,29.0319,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203530
-1543166.4411,3311412.5294,3361,Canarias,Las Palmas,Fuerteventura,35017,Puerto del Rosario,http://www.puertodelrosario.org,203531,Playa Chica,Los Pozos, ,"Playa situada en el casco urbano de Puerto del Rosario, de arena blanca, y dotada de servicios para discapacitados, duchas y salvamento.",117 metros,26 metros, ,Alto,Urbana,Sí,Completo,Blanca,Aguas tranquilas,Sí,No,No, ,No, ,Sí,Sí,Medios humanos y materiales,No, ,A pie fácil,Sí,Sí,FV-2,Sí,Urbano,No, , ,No,Sí,Sí,No,Sí,Sí,No,No,No,Sí,Sí,Sí,No,No,Sí,No,No,Emergencias (112).,611332,3152466,28,"13º 51' 45,000"" W","28º 29' 38,910"" N",Puerto del Rosario, ,"0,05 km.",Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,"0,8 km.",Arena,Urbana,No, ,-13.8625,28.4941,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203531
-1540483.6414,3316822.1176,3362,Canarias,Las Palmas,Fuerteventura,35017,Puerto del Rosario,http://www.puertodelrosario.org,203532,Puerto Lajas,Las Lajas, ,"Playa situada en el casco urbano de Puerto Lajas, de arena gris y dotada de servicios.",700 metros,31 metros, ,Medio,Urbana,No, ,Oscura,Ventosa / Oleaje moderado,No,No,No, ,No, ,Sí,Sí,Medio humanos y materiales,Sí,Banderas,A pie fácil,No,Sí,FV-1,Sí,Interurbano,No, , ,No,Sí,Sí,No,Sí,Sí,No,No,No,No,Sí,Sí,Sí,No,No,No,No,Emergencias (112).,613645,3157219,28,"13º 50' 18,250"" W","28º 32' 12,540"" N",Puerto Lajas, ,0 km.,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,8 km.,Arena,Urbana,No, ,-13.8384,28.5368,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203532
-1539136.6756,3325910.5996,3363,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,203533,El Jablito, , ,Playa de arena blanca de reducidas dimensiones. Frecuentada por la gente del lugar y de práctica de submarinismo.,38 metros,30 metros, ,Bajo,Semiurbana,No, ,Blanca,Ventosa / Oleaje moderado,No,No,No, ,No, ,No,No, ,No, ,A pie fácil,No,No,FV-1,Sí,Interurbano,No, , ,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,Sí,No,Emergencias (112).,614751,3165175,28,"13º 49' 34, 770"" W","28º 36'30, 750"" N", , , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,14 km.,Arena,Semiurbana,No, ,-13.8263,28.6085,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203533
-1542899.2743,3341478.1005,3364,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,203534,Los Verilitos,Curva de Elena, ,"Playa de arena dorada, en zona residencial de Corralejo.",115 metros,36 metros, ,Alto,Urbana,No, ,Dorada,Aguas tranquilas,No,No,No, ,No, ,No,No, ,No, ,A pie fácil,No,No,FV-1,Sí,Interurbano,No, , ,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,611316,3178738,28,"13º 51' 36,36"" W","28º 43' 52,270"" N", , , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,35 km.,Arena,Urbana,No, ,-13.8601,28.7312,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203534
-1543745.3025,3342074.7735,3365,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,203535,De Corralejo viejo,Playa de apartamentos Hoplaco, ,"Playa de arena dorada, en zona residencial de Corralejo.",129 metros,21 metros, ,Alto,Urbana,No, ,Dorada,Aguas tranquilas,Sí,No,No, ,No, ,No,No, ,No, ,A pie fácil,Sí,Sí,FV-1,Sí,Urbano,No, , ,No,No,No,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,Sí,No,No,Sí,Emergencias (112).,610569,3179251,28,"13º 52' 03,90"" W","28º 44' 09,330"" N", , , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,35 km.,Arena,Urbana,No, ,-13.8677,28.7359,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203535
-1562324.5255,3323628.3899,3366,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,203540,Playa del Tebeto, , ,"Playa de arena dorada, de difícil acceso, ventosa y aislada.",200 metros,30 metros, ,Bajo,Aislada,No, ,Dorada,Oleaje fuerte / Ventosa,No,Sí,Sí,Detrás de la playa,No, ,No,No, ,No, ,Coche,No,No,FV-10,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,594401,3162999,28,"14º 02' 04,590"" W","28º 35' 25,950"" N", , , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,26 km.,Arena,Acantilado,No, ,-14.0346,28.5905,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203540
-1568970.2991,3310310.6102,3367,Canarias,Las Palmas,Fuerteventura,35007,Betancuria,http://www.aytobetancuria.org/,203541,Playa del Valle,Aguas Verdes, ,"Playa de arena oscura, con fuerte oleaje en zona semiurbanizada.",200 metros,50 metros, ,Bajo,Semiurbana,No, ,Oscura,Oleaje fuerte / Ventosa,No,No,No, ,No, ,No,No, ,No, ,Coche,Sí,No,FV-30,No, ,No, , ,No,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,588651,3151309,28,"14º 05' 39,670"" W","28º 29' 07,790"" N", , , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,28 km.,Arena / Bolos,Semiurbana,No, ,-14.0943,28.4854,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203541
-2000600.4927,3352095.2756,3373,Canarias,Santa Cruz de Tenerife,La Palma,38016,Garafía,http://www.garafia.es,203801,Callejoncitos, , ,Pequeña playa con baja afluencia,100 metros,3 metros,Poca,Bajo,Aislada,No, , ,Oleaje moderado,No,No,No, , , ,No,No, ,No, ,Coche,No,No, ,No, ,Sí, ,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,209972,3191095,28,"17º 58' 18"" W","28º 48' 52"" N", , , ,Hospital General de La Palma,"Ctra. De Buenavista, s/n (Breña Alta)",922185000,80 km.,Arena / Bolos,Acantilado,Sí,LIC/ZEC/Hábitats Naturales de Interés Comunitario/Monumento Natural/Reserva de la Biosfera,-17.9717,28.8148,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203801
-2001479.9167,3340297.5286,3374,Canarias,Santa Cruz de Tenerife,La Palma,38047,Tijarafe,http://www.tijarafe.es,203802,La Veta, , ,Pequeña playa con baja afluencia,50 metros,8 metros,Poca,Bajo,Aislada,No, , ,Oleaje moderado,No,No,No, , , ,No,No, ,No, ,A pie difícil,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,208943,3180814,28,"17º 58' 47"" W","28º 43' 19"" N", , , ,Hospital General de La Palma,"Ctra. De Buenavista, s/n (Breña Alta)",922185000,45 km.,Arena / Bolos,Acantilado,Sí,ZEPA/Hábitats Naturales de Interés Comunitario/Reserva de la Biosfera,-17.9796,28.7219,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203802
-1848872.0267,3298688.9871,3375,Canarias,Santa Cruz de Tenerife,Tenerife,38031,Los Realejos,http://www.ayto-realejos.es,203804,Playa La Grimona, , ,"Playa anexa a la del Socorro, compuesta de bolos, que en algunas épocas del año tiene gran cantidad de arena negra.",300 metros,10 metros,Poca,Medio,Semiurbana,No, ,Oscura,Oleaje fuerte,No,No,Sí, , , ,No,No, ,No, ,A pie difícil,No,No,TF-324,Sí,Urbano,Sí, ,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,El acceso es posible a pie con marea baja. Emergencias (112).,342396,3141857,28,"16º 36' 32"" W","28º 23' 37"" N", , , ,Centro de Salud Los Realejos,c/ San Isidro nº 4. 38410 Los Realejos (Sta. Cruz de Tenerife),922346240,"4,5 km.",Arena / Bolos / Grava,Semiurbana,Sí,Hábitats naturales de Interés Comunitario,-16.6087,28.3936,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=203804
