X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM,Longitud_num,Anchura_num,Distancia_Hosp_num,Fact_Paseo,Fact_Mar,Fact_Ocup,Fact_Urb,Fact_Bandera,Fact_Auxilio,Fact_Nudismo,Fact_Es_Arena,Fact_Dificultad_Acceso,Seguridad,Paradisiaca,Cluster_ID
-1829613.7548,3310082.6382,769,Canarias,Santa Cruz de Tenerife,Tenerife,38041,El Sauzal,http://www.elsauzal.es,666,La Garañona,Bahía de la Garañona, ,"Extensa playa dentro de una zona declarada Espacio Natural Protegido, innacesible desde tierra por encontrarse al pie de un acantilado.",1.300 metros,10 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte,No,Sí,Sí,en la playa, , ,No,No, ,No, ,Barco,No,No,TF-152,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"Según informantes locales, el nombre de La Garañona hace referencia a una de las zonas del acantilado. Emergencias (112).",359465.0,3151615.0,28,16° 26' 8.70'' W,28° 29' 01.27'' N, , , ,Centro de Salud Ravelo,"c/ Real La Orotava s/n. Ravelo (Sta. Cruz de Tenerife, cod. Postal 38359)",922584016,5 km.,Arena,Acantilado,Sí,Paisaje Protegido,-16.4357,28.4836,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=666,1.3,10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1444813559322034,0.6534,3
-1828222.2612,3273404.3196,770,Canarias,Santa Cruz de Tenerife,Tenerife,38012,Fasnia,http://www.fasnia.com,667,Las Eras, , ,"Playa de la población de Las Eras, de arena oscura, y que no dispone de infraestructuras salvo el parking cercano.",150 metros,13 metros, ,Medio,Urbana,Sí, ,Oscura,Oleaje moderado,No,No,No, , , ,No,No, ,Sí, ,A pie fácil / Coche,Sí,No, ,Sí,"Interurbano, Línea 115",Sí, ,Menos de 50 plazas,No,Sí,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,Sí,No,Emergencias (112).,360310.0,3119469.0,28,"16º 25' 23,642'' W","28º 11' 37,137'' N",Puerto Deportivo Radazul,http://www.puertodeportivoradazul.com, ,Hospital Universitario Nuestra Señora de Candelaria,"Ctra. del Rosario, 145 (Santa Cruz de Tenerife)",922602000, ,Arena / Grava,Semiurbana,No, ,-16.4232,28.1936,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=667,150.0,13.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.337974358974359,0.387025641025641,0
-1827220.3858,3276701.2766,771,Canarias,Santa Cruz de Tenerife,Tenerife,38012,Fasnia,http://www.fasnia.com,668,Los Roques, , ,Esta playa recibe su nombre de los dos roques que la flanquean. En la zona se puede encontrar algún establecimiento hostelero.,70 metros,14 metros, ,Bajo,Urbana,Sí, , ,Oleaje moderado,No,No,No, , , ,No,No, ,Sí, ,A pie fácil,Sí,No, ,Sí,"Interurbano, Línea 115",Sí, , ,No,Sí,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,361227.0,3122350.0,28,16° 24' 51.46'' W,28° 13' 11.10'' N,Puerto Deportivo Radazul,http://www.puertodeportivoradazul.com, ,Hospital Universitario Nuestra Señora de Candelaria,"Ctra. del Rosario, 145 (Santa Cruz de Tenerife)",922602000, ,Grava,Urbana,No, ,-16.4142,28.2197,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=668,70.0,14.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5417435897435898,0.4332564102564102,1
-1827075.6704,3276953.9502,772,Canarias,Santa Cruz de Tenerife,Tenerife,38012,Fasnia,http://www.fasnia.com,669,El Abrigo, , ,"Playa del término municipal de Fasnia, cercana a una urbanización, pero poco visitada por el público.",230 metros,40 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje moderado,No,No,No, ,Sí,Mantenimiento y conservación de la costa,No,No, ,Sí, ,A pie fácil,Sí,No, ,Sí," Interurbano, Línea 115",Sí, , ,No,No,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,361358.0,3122570.0,28,"16º 24' 46,542'' W","28º 13' 18,474'' N",Puerto Deportivo Radazul,http://www.puertodeportivoradazul.com, ,Hospital Universitario Nuestra Señora de Candelaria,"Ctra. del Rosario, 145 (Santa Cruz de Tenerife)",922602000, ,Arena / Grava,Semiurbana,Sí,Hábitats naturales de Interés Comunitario,-16.4129,28.2217,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=669,230.0,40.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47487179487179493,0.8001282051282051,3
-1866605.2216,3295804.1325,773,Canarias,Santa Cruz de Tenerife,Tenerife,38015,Garachico,http://www.garachico.es,672,El Muelle,El Caletón, ,"Playa situada junto al Puerto Pesquero, siendo algunas partes de éste también utilizadas para el baño. Reúne buenas condiciones para los bañistas por lo que en verano está muy frecuentada.",60 metros,20 metros, ,Medio,Urbana,No, ,Oscura,Aguas tranquilas,Sí,No,No, , , ,Sí,No, ,Sí, ,A pie fácil,Sí,Sí,TF-42,Sí,Interurbano,Sí, ,Entre 50 y 100 plazas,No,No,No,No,Sí,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Emergencias (112).,326749.0,3139549.0,28,16° 46' 4.87'' W,28° 22' 15.09'' N,Puerto Deportivo de Garachico,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Garachico.html,"1,2 km.",Centro de Salud Garachico,"Eutropio Rodriguez Sierra, 4 (Garachico)",922830730,"0,6 km.",Arena / Grava,Urbana,No, ,-16.768,28.3708,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=672,60.0,20.0,0.6,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.6900021729682748,0.5097435897435898,2
-1869210.0977,3296107.7722,774,Canarias,Santa Cruz de Tenerife,Tenerife,38015,Garachico,http://www.garachico.es,673,La Caleta de Interián,Playa de la Caleta, ,Tranquila playa rodeada de pequeñas edificaciones que presenta unas aceptables condiciones para el baño.,300 metros,25 metros, ,Medio,Urbana,Sí, ,Oscura,Oleaje moderado,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil / Coche,Sí,Sí,TF-142,Sí,Interurbano,Sí, ,Menos de 50 plazas,No, ,Sí,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,324460.0,3139849.0,28,"16º 47' 29,073'' W","28º 22' 23,775'' N",Puerto Deportivo de Garachico,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Garachico.html,"4,5 km.",Centro de Salud Garachico,"Eutropio Rodriguez Sierra, 4 (Garachico)",922830730,2 km.,Arena / Bolos,Urbana,No, ,-16.7914,28.3732,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=673,300.0,25.0,2.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.32543459365493266,0.39871794871794874,0
-1864790.7139,3295778.8295,775,Canarias,Santa Cruz de Tenerife,Tenerife,38015,Garachico,http://www.garachico.es,674,Las Aguas, , ,Playa estrecha y rocosa con moderada afluencia de público y sin ningún tipo de equipamiento.,250 metros,50 metros, ,Medio,Aislada,No, ,Oscura,Oleaje moderado,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil,No,No,TF-142,Sí,Urbano,No, , ,No, ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,328347.0,3139504.0,28,16° 45' 6.14'' W,28° 22' 14.33'' N,Puerto Deportivo de Garachico,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Garachico.html,"0,2 km.",Centro de Salud Garachico,"Eutropio Rodriguez Sierra, 4 (Garachico)",922830730,1 km.,Arena / Bolos / Grava,Montaña,No, ,-16.7517,28.3706,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=674,250.0,50.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.47008909169926116,0.6544871794871795,3
-1845176.2196,3252870.1315,776,Canarias,Santa Cruz de Tenerife,Tenerife,38017,Granadilla de Abona,http://www.granadilladeabona.org,675,La Mareta, , ,"Apartada playa en la que es posible disfrutar de una gran tranquilidad, pero que no ofrece ningún tipo de servicio.",120 metros,48 metros, ,Bajo,Semiurbana,No, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil,No,No, ,Sí,"Interurbano, Línea 470",Sí, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,345126.0,3101626.0,28,16° 34' 31.84'' W,28° 01' 51.49'' N,Puerto Deportivo Marina San Miguel (Amarilla Golf & Marina),http://www.marinasanmiguel.com, ,Clínica San Eugenio,Urbanización San Eugenio (Adeje),922752626, ,Arena / Grava,Semiurbana,Sí,Hábitats naturales de Interés Comunitario,-16.5755,28.0309,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=675,120.0,48.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.652846153846154,0.7971538461538462,3
-1844630.7541,3252920.5769,777,Canarias,Santa Cruz de Tenerife,Tenerife,38017,Granadilla de Abona,http://www.granadilladeabona.org,676,El Confital,Playa del Horno, ,"Playa de arena que se encuentra aislada, por lo que es poco frecuentada por el público.",210 metros,32 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil,No,No, ,Sí,"Interurbano, Línea 470",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,El extremo este de la playa se encuentra ocupado por casetas de madera e invernaderos. Emergencias (112).,345608.0,3101664.0,28,16° 34' 14.32'' W,28° 01' 52.86'' N,Puerto Deportivo Marina San Miguel (Amarilla Golf & Marina),http://www.marinasanmiguel.com, ,Clínica San Eugenio,Urbanización San Eugenio (Adeje),922752626, ,Arena,Semiurbana,No, ,-16.5706,28.0313,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=676,210.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6285641025641026,0.9214358974358975,3
-1841090.7943,3254534.9292,778,Canarias,Santa Cruz de Tenerife,Tenerife,38017,Granadilla de Abona,http://www.granadilladeabona.org,679,El Médano, , ,"Playa dotada de todo tipo de servicios, paseo marítimo y zona de fondeo. Es bastante frecuentada por el público.",750 metros,43 metros, ,Alto,Urbana,Sí, ,Dorada,Oleaje moderado / Ventosa,Sí,No,No, , , ,No,Sí, ,Sí, ,A pie fácil,Sí,Sí, ,Sí,"Interurbano, Línea 470",Sí, ,Más de 100 plazas,Sí, ,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,Sí,Emergencias (112).,348753.0,3103043.0,28,16° 32' 19.89'' W,28° 02' 39.00'' N,Puerto Deportivo Marina San Miguel (Amarilla Golf & Marina),http://www.marinasanmiguel.com, ,Clínica San Eugenio,Urbanización San Eugenio (Adeje),922752626, ,Arena,Semiurbana,No, ,-16.5388,28.0441,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=679,750.0,43.0,0.0,1.0,0.75,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7222051282051282,0.2152948717948718,0
-1840155.7106,3255329.5638,779,Canarias,Santa Cruz de Tenerife,Tenerife,38017,Granadilla de Abona,http://www.granadilladeabona.org,680,La Jaquita, , ,Pequeña playa de arena dorada que ofrece al visitante un buen nivel de servicios y cierta tranquilidad.,150 metros,30 metros, ,Medio,Urbana,No, ,Dorada,Oleaje moderado / Ventosa,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil,No,Sí, ,Sí,"Interurbano, Línea 470",No, , ,No, ,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,349587.0,3103730.0,28,16° 31' 49.62'' W,28° 03' 01.53'' N,Puerto Deportivo Marina San Miguel (Amarilla Golf & Marina),http://www.marinasanmiguel.com, ,Clínica San Eugenio,Urbanización San Eugenio (Adeje),922752626, ,Arena,Semiurbana,No, ,-16.5304,28.0504,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=680,150.0,30.0,0.0,0.0,0.75,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.4573076923076923,0.3301923076923077,0
-1839176.0991,3256313.4615,780,Canarias,Santa Cruz de Tenerife,Tenerife,38017,Granadilla de Abona,http://www.granadilladeabona.org,681,La Pelada, , ,"Playa enclavada dentro de una zona declarada Paraje Natural, que no ofrece ningún tipo de servicio.",80 metros,20 metros, ,Medio,Aislada,No, ,Dorada,Oleaje moderado / Ventosa,No,Sí,Sí,en la playa, , ,No,No, ,No, ,A pie fácil,No,No, ,Sí,"Interurbano, Línea 470",Sí, ,Menos de 50 plazas,No, ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,350463.0,3104584.0,28,16° 31' 17.98'' W,28° 03' 29.59'' N,Puerto Deportivo Marina San Miguel (Amarilla Golf & Marina),http://www.marinasanmiguel.com, ,Clínica San Eugenio,Urbanización San Eugenio (Adeje),922752626, ,Arena,Montaña,Sí,Hábitats naturales de Interés Comunitario/Monumento Natural,-16.5216,28.0582,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=681,80.0,20.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.41423076923076924,0.5732692307692309,3
-1837472.9109,3258092.2272,781,Canarias,Santa Cruz de Tenerife,Tenerife,38017,Granadilla de Abona,http://www.granadilladeabona.org,682,El Tanque del Vidrio, , ,"Playa tranquila, en cuyas inmediaciones se puede ver una central eólica debido a los vientos que azotan la zona.",540 metros,18 metros, ,Bajo,Aislada,No, , ,Oleaje moderado / Ventosa,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil,No,No, ,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"La trasplaya esta formada por una zona de bancales abandonados, donde antiguamente se sembraban tomateros. Emergencias (112).",351986.0,3106127.0,28,"16º 30' 22,763'' W","28º 04' 20,501'' N",Puerto Deportivo Marina San Miguel (Amarilla Golf & Marina),http://www.marinasanmiguel.com, ,Clínica San Eugenio,Urbanización San Eugenio (Adeje),922752626, ,Roca / Grava,Semiurbana,Sí,Hábitats naturales de Interés Comunitario,-16.5063,28.0723,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=682,540.0,18.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913076923076923,0.6461923076923077,1
-1800603.8955,3322500.1083,782,Canarias,Santa Cruz de Tenerife,Tenerife,38038,Santa Cruz de Tenerife,http://www.santacruzdetenerife.es,734,El Draguillo, , ,"A los pies de un acantilado donde el agua rompe con fuerza, se encuentra esta playa a la que sólo se puede llegar en barco.",150 metros,30 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte,No,Sí,No, , , ,No,No, ,No, ,Barco,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,385083.0,3162196.0,28,16° 10' 30.53'' W,28° 34' 54.05'' N,Puerto Deportivo de Santa Cruz de Tenerife,http://www.puertosdetenerife.org/index.php/es/tf-marinas, ,Hospital Universitario Nuestra Señora de Candelaria,"Ctra. del Rosario, 145 (Santa Cruz de Tenerife)",922602000, ,Arena / Grava,Acantilado,Sí,Parque Rural,-16.1751,28.5816,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=734,150.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.13230769230769232,0.6676923076923077,3
-1801872.9377,3321790.2273,783,Canarias,Santa Cruz de Tenerife,Tenerife,38038,Santa Cruz de Tenerife,http://www.santacruzdetenerife.es,735,Benijo, , ,Playa enclavada en un impresionante paraje protegido.,300 metros,30 metros, ,Medio,Aislada,No, ,Oscura,Oleaje moderado,No,Sí,No, , , ,No,Sí,Temporada estival,Sí, ,A pie fácil,Sí,No,TF-134,Sí,"Interurbano, Línea 246",Sí, ,Menos de 50 plazas,No, ,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,383962.0,3161586.0,28,16° 11' 11.48'' W,28° 34' 33.65'' N,Puerto Deportivo de Santa Cruz de Tenerife,http://www.puertosdetenerife.org/index.php/es/tf-marinas,23 km.,Hospital Universitario Nuestra Señora de Candelaria,"Ctra. del Rosario, 145 (Santa Cruz de Tenerife)",922602000,32 km.,Arena,Acantilado,Sí,Reserva de la Biosfera,-16.1865,28.576,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=735,300.0,30.0,32.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.7610560625814863,0.6503846153846153,3
-1977167.7399,3321853.608,784,Canarias,Santa Cruz de Tenerife,La Palma,38053,Villa de Mazo,http://www.villademazo.es,791,El Burro, , ,Playa de pequeñas dimensiones ubicada en una zona rocosa y de aguas transparentes. No ofrece ningún tipo de servicio,50 metros,6 metros, ,Bajo,Aislada,No, , ,Oleaje moderado / Ventosa,No,No,Sí,en la playa, , ,No,No, ,No, ,Coche,No,No,LP-2,Sí,Interurbano,Sí, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,229913.0,3164181.0,28,17° 45' 40.34'' W,28° 34' 35.65'' N, , , ,Hospital General de La Palma,"Ctra. De Buenavista, s/n (Breña Alta)",922185000,20 km.,Roca,Urbana,Sí,Reserva de la Biosfera,-17.7612,28.5765,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=791,50.0,6.0,20.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.211961321164711,0.6170641025641026,1
-1996915.8175,3330019.5629,785,Canarias,Santa Cruz de Tenerife,La Palma,38045,Tazacorte,http://www.tazacorte.es,792,Nueva, , ,Pequeña playa aislada y poco frecuentada que no ofrece ningún tipo de servicio.,470 metros,7 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje moderado,No,No,No, , , ,No,No, ,No, ,Coche,No,No,LP-2132,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,212728.0,3171735.0,28,17° 56' 19.14'' W,28° 38' 27.330'' N, , , ,Hospital General de La Palma,"Ctra. De Buenavista, s/n (Breña Alta)",922185000,20 km.,Arena / Bolos,Acantilado,Sí,LIC/ZEC/Reserva de la Biosfera,-17.9386,28.6409,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=792,470.0,7.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.26508952629291616,0.8014358974358974,3
-1837105.5566,3258685.201,794,Canarias,Santa Cruz de Tenerife,Tenerife,38017,Granadilla de Abona,http://www.granadilladeabona.org,683,El Medio, , ,Playa muy amplia totalmente aislada por lo que presenta una escasa afluencia de bañistas. No ofrece equipamiento alguno.,1.150 metros,16 metros, ,Bajo,Aislada,No, , ,Oleaje moderado,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil,No,No, ,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,352317.0,3106644.0,28,"16º 30' 10,837'' W","28º 04' 37,430'' N",Puerto Deportivo Marina San Miguel (Amarilla Golf & Marina),http://www.marinasanmiguel.com, ,Clínica San Eugenio,Urbanización San Eugenio (Adeje),922752626, ,Roca / Grava,Acantilado,Sí,Hábitats naturales de Interés Comunitario,-16.503,28.077,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=683,1.15,16.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49460769230769236,0.6803923076923077,1
-1874208.3428,3276006.4485,795,Canarias,Santa Cruz de Tenerife,Tenerife,38019,Guía de Isora,http://www.guiadeisora.org,684,Punta Blanca,El Caballete de Punta Blanca, ,"Playa frecuentada por campistas, que disfruta de un entorno agradable en el que abundan los cultivos.",170 metros,10 metros, ,Medio,Aislada,No, , ,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil / Coche,No,No, ,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Emergencias (112).,319791.0,3122296.0,28,16° 50' 10.86'' W,28° 12' 51.17'' N,Puerto Los Gigantes,http://www.losgigantesmarina.com/,5 km.,Hospital Las Américas,"Urbanización Playa de las Américas, s/n (Arona)",922750022,30 km.,Bolos / Grava,Semiurbana,Sí,ZEC. TENO - RASCA,-16.8363,28.2142,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=684,170.0,10.0,30.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.42523685354193835,0.662051282051282,1
-1873340.0508,3274313.7445,796,Canarias,Santa Cruz de Tenerife,Tenerife,38019,Guía de Isora,http://www.guiadeisora.org,685,Alcalá, , ,Playa del pueblo de Alcalá que ofrece un agradable paseo marítimo y aguas tranquilas para disfrutar del baño.,30 metros,15 metros, ,Medio,Urbana,Sí, ,Oscura,Aguas tranquilas,No,No,No, , , ,No,Sí, ,Sí, ,A pie fácil / Coche,No,Sí, ,Sí,Interurbano,No, , ,No,Sí,No,No,Sí,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,320535.0,3120800.0,28,16° 49' 42.66'' W,28° 12' 02.88'' N,Puerto Los Gigantes,http://www.losgigantesmarina.com/,7 km.,Hospital Las Américas,"Urbanización Playa de las Américas, s/n (Arona)",922750022,28 km.,Arena / Grava,Urbana,Sí,Hábitats naturales de Interés Comunitario,-16.8285,28.2008,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=685,30.0,15.0,28.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.7815971316818775,0.5065384615384615,0
-1873262.1272,3274187.4318,797,Canarias,Santa Cruz de Tenerife,Tenerife,38019,Guía de Isora,http://www.guiadeisora.org,686,Méndez, , ,Playita de la población de Alcalá compuesta por bolos que no ofrece ningún tipo de servicio a los bañistas.,50 metros,15 metros, ,Medio,Urbana,No, , ,Aguas tranquilas,No,No,No, , , ,No,No, ,No, ,A pie fácil,No,No, ,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,320602.0,3120688.0,28,16° 49' 40.34'' W,28° 11' 59.58'' N,Puerto Los Gigantes,http://www.losgigantesmarina.com/,7 km.,Hospital Las Américas,"Urbanización Playa de las Américas, s/n (Arona)",922750022,30 km.,Bolos / Grava,Semiurbana,Sí,Hábitats naturales de Interés Comunitario,-16.8278,28.1998,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=686,50.0,15.0,30.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.679724033029118,0.4075641025641026,1
-1873295.523,3273997.965,798,Canarias,Santa Cruz de Tenerife,Tenerife,38019,Guía de Isora,http://www.guiadeisora.org,687,Baja Larga, , ,Playa ubicada en un entorno algo degradado y rodeada de pequeñas urbanizaciones.,90 metros,8 metros, ,Bajo,Urbana,No, ,Oscura,Aguas tranquilas,No,No,No, , , ,No,No, ,No, ,A pie difícil / Barco,No,No, ,Sí,"Interurbano, Línea 473",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,320570.0,3120522.0,28,16° 49' 41.41'' W,28° 11' 53.91'' N,Puerto Los Gigantes,http://www.losgigantesmarina.com/, ,Hospital Las Américas,"Urbanización Playa de las Américas, s/n (Arona)",922750022,25 km.,Arena / Grava,Urbana,Sí,ZEC. TENO - RASCA,-16.8281,28.1983,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=687,90.0,8.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4821247283789657,0.6572820512820513,0
